Title,Servings,Ready in (minutes),Source URL,Image,Calories,Carbs (g),Fat (g),Protein (g),Ingredients,Instructions
"Peppermint Brookie Pies - gluten free, dairy free",16,45,https://www.foodista.com/recipe/4WL26GS4/peppermint-brookie-pies-gluten-free-dairy-free,https://img.spoonacular.com/recipes/655668-556x370.jpg,236.61,6.79,3.47,42.29,"1/2 teaspoon aluminum free baking powder, 2 ounces bittersweet chocolate, chopped, 2 candy canes, crushed, 1 cup organic evaporated cane sugar, 1 1/4 cup PLUS 1 tablespoon organic evaporated cane sugar, 1/3 cup cocoa powder (Pernigotti), 3 large organic egg whites, room temperature, 3 large organic eggs, 1/4 teaspoon peppermint flavor (Simply Organic brand), 1/2 teaspoon kosher salt, 1/2 cup palm shortening (Spectrum Organics), 1/2 cup organic white rice flour, 4 ounces semi-sweet chocolate, chopped, 1/4 cup sorghum flour, 1/4 cup tapioca starch, 2 teaspoons vanilla paste (Nielsen Massey), 1/4 cup PLUS 1 tablespoon water, 1 teaspoon ground espresso","<ol><li>Preheat oven to 375 F.</li><li>For the pies:</li><li>Fill a medium saucepan (relatively the same size as the bowl) about 1/3 full with water and set over medium heat.</li><li>In a medium glass bowl, combine the bittersweet chocolate, semi-sweet chocolate and shortening.</li><li>When the water simmers, place the bowl of chocolate and shortening over the simmering water and lower the heat. Make sure your bowl does not touch the simmering water. The more you stir the shinier your cookies will be.</li><li>When the chocolate and shortening has melted, remove the bowl from the heat; stir to assure it's completely mixed. Set aside to cool a few minutes.</li><li>Meanwhile, in another bowl, whisk together the sugar, eggs, vanilla paste, and espresso. Set aside.</li><li>In another bowl, sift together the flour, cocoa powder, baking powder and salt. Set aside.</li><li>Whisk the melted chocolate into the sugar/egg mixture.</li><li>Add the flour mixture, whisk. Only whisk until blended, over-mixing can affect the texture of the pies.</li><li>Line 2 baking sheets with parchment paper, no need to grease the paper.</li><li>Drop a heaping tablespoon of batter (keeping the shapes as round as possible) onto the baking sheets. You are aiming for rounds that are about 2 inches in diameter. Take care to leave some room (about 2 inches) between each one to allow for spreading that will occur as they bake.</li><li>Bake for 6 to 8 minutes.</li><li>Leave in the oven an additional minute if they seem under baked. The cookie will have a brownie like crackling surface, and will feel soft, when ready.</li><li>Allow them to cool for about 10 minutes before gently lifting them off the baking sheet and onto a flat surface for piping the filling.</li><li>For the Filling:</li><li>Combine 1 1/4 cups sugar and the water in a small saucepan.</li><li>Heat over medium heat with a candy thermometer attached to the inside of the saucepan, and stir to dissolve. </li><li>When the mixture reaches 220 degrees F it is ready for the stand mixer.</li><li>Meanwhile, in a bowl of a stand mixer fitted with the whisk attachment, whisk the eggs on medium speed until it begins to look very foamy(about 3 minutes).</li><li>Avoiding the whisk, gradually add the remaining 2 tablespoons PLUS 1 teaspoon sugar. </li><li>Increase the speed to high and whip until soft white peaks are formed.</li><li>At this point check to see if your sugar has cooled. If it has cooled, turn heat back on to high until it comes back up to 220 degrees F just before adding to stand mixer.</li><li>When egg whites are at a soft peak stage resembling marshmallow fluff,slowly add the hot sugaralong the edge of the mixer avoiding the whisk.</li><li>Continue to whisk on high until the bowl has cooled, about 5 minutes.</li><li>Add peppermint extract, whisk another 30 seconds.</li><li>Refrigerate for 5 minutes before transferring to a piping bag with a plain tip attached or a large ziploc bag with one corner cut a 1/4 inch.</li><li>For Garnish:</li><li>Place candy canes between layers of wax paper, then sandwich between a dish towel.</li><li>Using a meat tenderizer, or the back of a dry measuring cup, pound the candy cane until broken up into very small pieces.</li><li>Make sure the candy cane is between wax paper first, otherwise, the candy cane will stick to the dish towel.</li><li>Assemble:</li><li>Turn the brookie cookies upside down, pipe about 2 tablespoons of filling onto half of the cookies.</li><li>Cover each filled cookie with a dry cookie, press down just enough so that filling adheres to the cookie.</li><li>Sprinkle crushed candy cane around the brookie pie edges.</li><li>Serve chilled or at room temperature.</li></ol>"
Miso Eggplant Gratin,4,45,https://www.foodista.com/recipe/3LN2F2VC/miso-eggplant-gratin,https://img.spoonacular.com/recipes/652059-556x370.jpg,418.91,31.26,9.47,21.67,"1 tablespoon butter, 1/2 teaspoon granulated chicken stock powder, 1 tablespoon cornstarch, 1 eggplant, 2 tablespoons all-purpose flour, 1 clove garlic, pressed, 1 tablespoon heavy cream, 3/4 cup milk (room temperature), 4 tablespoons miso, 3/4 cup grated parmesan cheese, salt and pepper to taste, 3/4 cup soft tofu, 5 tablespoons vegetable oil","<ol><li>Preheat the oven to 450 F.</li><li>Cut the eggplant into bite size pieces and soak in water for 5 minutes.</li><li>Drain and pat dry.</li><li>Heat the oil in a pan on medium heat.</li><li>Add the eggplant pieces and brown on both sides.</li><li>Season with garlic, salt and pepper and hold.</li><li>To make the miso-tofu sauce, drain the tofu in a seive.</li><li>Sift together flour and cornstarch in a microwavable bowl.</li><li>Slowly add milk to the flour mixture.</li><li>Microwave on medium for 2 1/2 minutes.</li><li>Whisk the mixture to a smooth paste.</li><li>Add butter, stock powder, and heavy cream and mix thoroughly.</li><li>While the mixture is still hot, stir in miso and crumble the tofu into the sauce.  Mix till you have a thick paste-like consistency.</li><li>Pour half of the tofu-miso sauce into a casserole dish, cover with cooked eggplant and sprinkle half of the cheese on top.</li><li>Pour the remaining sauce into the dish and top with the remaining cheese.</li><li>Bake for 20 minutes until the gratin is bubbling and golden brown in color.</li><li>Serve with rice.</li></ol>"
Carrot and Banana Snacking Cake,8,45,https://www.foodista.com/recipe/CYMDPV8C/carrot-and-banana-snacking-cake,https://img.spoonacular.com/recipes/637161-556x370.jpg,241.13,3.3,0.87,50.52,"1 large banana, 1 cup carrots, 1 large egg, 1/2 cup non-fat plain yogurt, 1/4 cup sugar, 1/2 cup brown sugar, 1 tablespoon vegetable oil, 1 cup flour, 1/2 cup whole wheat pastry flour, 1 teaspoon baking soda, 1 teaspoon cinnamon, 1/2 cup raisins","Steam carrots until very tender, then mash completely with the banana. Mix carrots and banana mixture with egg, yogurt, sugars, and oil. In another bowl, combine flours, baking soda and cinnamon. Combine with wet ingredients and fold in raisins. Preheat oven to 350 and spray a medium sized baking dish with cooking spray. Bake for 30  40 minutes, depending on the size of the pan you use. Cake is done when a toothpick inserted in the middle comes out clean."
Savory Carrot Souffle,6,45,https://www.foodista.com/recipe/CK45G2Q5/savory-carrot-souffle,https://img.spoonacular.com/recipes/659459-556x370.jpg,331.68,22.63,13.67,20.7,"3 ounces melted butter, 6 Medium Size Carrots, peeled, cored, and cut, 2 large eggs, 3/4 cup flour, 1/4 cup Heavy Cream, 1 cup milk, 1/2 teaspoon Nutmeg, grated or ground, 1 cup Parmesan Cheese, grated, 1 teaspoon salt","<ol><li>Start by cooking the carrots in salted boiling water until tender. Once tender drain all the water and pulse/blend the carrots with 1/2 of the milk till smooth. Set aside.</li><li>In a small sauce pot start cooking the rest of the milk, heavy cream, flour, salt, butter, parmesan cheese, and nutmeg. Stir till thick consistency. Set aside to cool.</li><li>Start  by preheating oven to 350 degrees Farenheit. Whisk/beat the egg whites in a bowl till stiff peak. Set aside.</li><li>Mix the carrot puree and white sauce (bechamel) together and add in the yolks one at a time, then fold in the stiff egg whites. Pour mixture in pre-greased ramekins and set in a bain-marie (water bath). Bake for 1 hour.</li></ol>"
Huli-Huli Chicken,6,45,https://www.foodista.com/recipe/BDBHNYGT/huli-huli-chicken,https://img.spoonacular.com/recipes/647615-556x370.jpg,149.77,7.12,1.87,7.46,"6 CHICKEN DRUMSTICKS AND 4 THIGHS, 4 CLOVES GARLIC -SMASHED, 4 SLICES GINGER ROOT-SMASHED, 2 tablespoons KOSHER SALT, 8 ounces crushed pineapple, undrained","<ol><li>MIX TOGETHER THE BRINE- WATER, SUGAR, SALT GARLIC GINGER & THYME. PLACE IN A LARGE RESEALABLE BAG AND PLACE THE CHICKEN INTO THE BRINE. REFRIGERATE FOR AT LEAST AN HOUR, BUT NOT MORE THAN 4.</li><li>PUT THE SAUCE INGREDIENTS INTO A SAUCEPAN, STIR AND SIMMER UNTIL SAUCE THICKENS.</li><li>STRAIN OFF THE SAUCE AND PLACE IN A BOWL.</li><li>REMOVE THE CHICKEN FROM THE BRINE AND GRILL UNTIL MEDIUM BROWN AND COOKED THROUGH TO THE BONE.  PLACE THE PINEAPPLE ON THE GRILL. LIGHTLY BASTE  THE CHICKEN & PINEAPPLE WITH THE SAUCE. TURN AND BASTE 2-3 TIMES EVERY 2-3 MINUTES. REMOVE FROM GRILL & SERVE.</li></ol>"
Barbecued Baby Back Pork Ribs and Bush's Grillin' Beans,2,45,https://www.foodista.com/recipe/BT3LG25C/barbecued-baby-back-pork-ribs-and-bush-s-grillin-beans,https://img.spoonacular.com/recipes/634295-556x370.jpg,538.15,23.41,8.26,56.86,"1 rack of baby back pork ribs, about 1½ - 2 pounds, 1 t black peppercorns, cooked until smoking then ground in a spice grinder., 2 tablespoons brown sugar, 1 T cider vinegar, 1 t dried coriander, 4 cloves garlic coarsely chopped, 2 green onions, chopped small, 1 cup ketchup, 1 T molasses, 1 t orange zest, 1 T soy sauce","<ol><li>Before Cooking:</li><li>A. Before marinating the ribs, remove the white membrane on the underside of the ribs. Start the removal with a sharp knife then use a paper towel to grab it and simply pull it off.</li><li>B. Mix all the marinade ingredients and pour over ribs in a flat casserole dish. If you have any extra marinade, don't pour it on and save it for after the ribs are cooked.</li><li>C. Marinate the ribs for at least 1 hour; but preferably for several hours before cooking.</li><li>Cooking:</li><li>1. Spray the BBQ grill rack with oil so the ribs wont stick. Place ribs on the grill, bone side down over low to medium heat; about 300*F.</li><li>2. Cook for about 20 minutes; and when the ribs start getting burnt on the underside, place them on aluminum foil so they cook but dont burn. Cook for another 20 minutes or so until done. A cut next to a bone will show no red.</li><li>3. Cut into individual ribs and serve hot with grillin' beans or whatever you choose. Then enjoy the wonderful flavor.</li></ol>"
Tomato Stack Salad,4,45,https://www.foodista.com/recipe/KGHJG5BW/tomato-stack-salad,https://img.spoonacular.com/recipes/663638-556x370.jpg,224.05,15.2,10.37,7.64,"Good balsamic vinegar for drizzling, 2 tablespoons fresh chopped herbs (thyme, chive, rosemary...), 10 ounces soft goat cheese, room temperature, Salt to taste, 4 ripe medium tomatoes",<ol><li>Mix the fresh herbs into the goat cheese.</li><li>Slice the tomatoes into 4 thick rounds. Sprinkle each tomato round with salt. Gently slather the layers of each tomato with the goat cheese.</li><li>Stack the rounds to reassemble the tomato. Drizzle with balsamic vinegar!</li></ol>
Creamy Potato Salad with Cashew Dressing and Fresh Basil,6,45,https://www.foodandspice.com/2016/07/creamy-potato-salad-with-cashew.html,https://img.spoonacular.com/recipes/794352-556x370.jpg,291.56,16.61,2.55,30.38,"3 to 4 tablespoons almond milk, or as needed, 1 1/2 lb (700 g) baby potatoes, 3/4 cup fresh basil leaves, roughly torn if large, 1 1/2 tablespoons fresh chives, chopped, 1 tablespoon fresh mint leaves, chopped, 2 tablespoons fresh parsley, trimmed and chopped, 1/2 cup fresh or frozen peas, blanched, fresh ground black pepper to taste, 1 teaspoon Dijon honey mustard, juice from 2 lemons (3 tablespoons), 1/4 Kalamata olives, pitted and chopped (optional), 3 to 4 tablespoons nutritional yeast, to taste, 1/4 cup olive oil, 3/4 cup raw cashews, soaked in warm water for 3 hours and drained, 1 teaspoon rice vinegar, 1 1/2 teaspoons sea salt, or to taste, 1 teaspoon Dijon grain mustard","Bring the potatoes to a boil in a large pot of water. Reduce the heat to medium and cook until they are fork tender  about 10 to 12 minutes. Do not overcook. Drain well and let cool for 10 minutes or longer before transferring to a large bowl along with the peas, basil leaves and olives if using.To make the dressing, combine all the ingredients in a small blender or food processor and pulse into smooth. If it is too thick, add a bit more olive oil or almond milk. Taste for seasoning and adjust nutritional yeast, salt and pepper to taste. Toss the potatoes with the dressing and serve."
Garlic-Butter Naan,4,45,https://www.foodista.com/recipe/6BPCGSNT/garlic-butter-naan,https://img.spoonacular.com/recipes/644376-556x370.jpg,461.89,21.67,5.22,56.13,"1/2 c. ice water, 1/3 c. nonfat greek yogurt, 1/4 c. canola oil, plus 1 t. for cooking the naan, 1 large egg yolk, 2 1/4 c. flour, 1 1/4 t. sugar, 1/2 t. instant or rapid-rise yeast, 3/4 t. salt, 2 T. butter, 1 clove garlic, minced","1. In a small bowl, mix together water, yogurt, 1/4 c. oil and egg yolk. In the workbowl of a food processor, pulse together flour, sugar and yeast to combine. With the motor running, slowly add the liquid ingredients to the flour. Process until combined. Let mixture rest for 10 minutes. 2. Add salt and process another 30-60 seconds. It will form a sticky dough that should clear the sides of the food processor workbowl. 3. Scrape dough out onto a floured worksurface and knead just until smooth, about a minute. Form into a ball and place in a lightly oiled bowl (large). Cover tightly with plastic wrap and refrigerate 16-24 hours. 4.After the dough has rested, turn out onto a lightly floured work surface and divide dough into 4 pieces and shape each piece into a ball. Cover lightly with plastic wrap and let rest 15-20 minutes. 5. Meanwhile melt the butter in a small saucepan, then add the garlic. Set aside. 6. Roll the first piece of dough out into a 9 inch round. Using a fork, poke the dough all over, 20-25 times. Lightly mist the top side with water. 6. Heat the remaining oil in a large nonstick skillet over medium heat until the oil begins to shimmer. Wipe the oil out of the skillet with paper towels, then add the rolled out dough, sprayed side down and spray the other side lightly. Cover skillet and cook until spotty brown underneath, 2-4 minutes (poke any large bubbles that form). Flip naan, cook, covered, another 2-3 minutes until browned. Flip again, brush with butter, then transfer to a plate and cover with foil. While rolling out and cooking the remaining naan."
Beef Teriyaki Stir Fry,2,45,https://www.foodista.com/recipe/WCTVNX24/beef-teriyaki-stir-fry,https://img.spoonacular.com/recipes/634710-556x370.jpg,413.84,21.46,3.84,25.28,"2 cups broccoli florets, 1 tablespoon brown sugar, 1 tablespoon cornstarch, 1 teaspoon dark sesame oil, 1/2 pound beef sirloin or flank steak, cut into ½"" strips, 1 teaspoon garlic, minced, 1 tablespoon ginger, peeled and minced, 1 cup chopped mushrooms, 6 teaspoons Oil, 1 cup sliced red bell pepper, 2 tablespoons chopped scallions, 2 teaspoons sesame seeds, toasted, 1/4 cup soy sauce","<ol><li>Whisk ingredients together in a small bowl and refrigerate for at least 30 minutes.</li><li>Heat oil in a large frying pan over medium heat. Add beef and saut for 3-4 minutes just to brown it on all sides.</li><li>Remove from pan and set aside.</li><li>Add vegetables and saut for 5 minutes more, until beginning to soften.</li><li>Stir in teriyaki sauce and allow mixture to come to a simmer.</li><li>Add beef and any drippings that have accumulated on the plate. Cook for 5 minutes, stirring occasionally.</li><li>In a small bowl, combine cornstarch with 2 tsp cold water to dissolve. Stir into the pan of beef and vegetables. Allow the mixture to simmer and thicken for 2 minutes. Toss to evenly coat vegetables and beef in teriyaki sauce. Serve.</li></ol>"
Kung Po Chicken,4,45,https://www.foodista.com/recipe/HDCGFZVF/kung-po-chicken,https://img.spoonacular.com/recipes/649131-556x370.jpg,478.32,34.31,3.89,12.57,"2 whl chicken breasts, 8 whl dried red chili pepper, 6 tablespoons Peanut or corn oil, 1 teaspoon Cornstarch, 1 Egg white, 1/2 cup Roasted peanuts, salt, 2 Scallions, cut in 1/4 in, 1 teaspoon Sesame oil, 2 tablespoons Soy sauce, Water, 1 teaspoon Distilled white vinegar","<ol><li>Cut chicken into 1/2 inch cubes. You will have about 1-1/2 cups. Combine the egg white, cornstarch, soy sauce and 1 tbsp water and add to chicken cubes, mixing well. Set aside for 30 minutes. Wipe the chicli peppers clean with a wet towel. Remove the tops and set aside on plate with scallions Combine the sauce ingredients in a cup. Set aside near cooking area. Place a strainer over a pot near the cooking area. Heat a wok over moderate heat until it is very hot. Add the peanut oil and heat to about 300. Mix the chicken again and add to the hot oil. Raise the heat to</li></ol>"
